SkuId,SkuName,Prefix,PrefixRegex,Description,ParentSkuId,MsaId,Stem,ProductId,ProviderID,ResourcesHTML,CanEnforceLicense,IsVisibleUnlicensedSearch,IsActive,Valid,LastUpdatedDate,LastUpdatedUser,auditCreateDate,auditUpdateDate,IsHosted,LowGrade,HighGrade,Subject,SkuShortDescription,MarketDescription,ProductTaxTypeId
7CE463D1-7413-48A2-89CE-0495B834FEE7,TEACHINGpoint: Art's Essentials 4th Grade Teacher and Student eBook,ArtsEssentials-4th-Student,,"TEACHINGpoint instructional support materials are practical and accessible, with features designed to support teachers with new assignments and overworked, out-of-field, or veteran teachers looking for fresh resources.  Each course contains standard alignments, syllabus, pacing guide, detailed daily lesson plans, editable class notes (PowerPoint's), complete student book, editable assessments in an easy-to-use format, written by expert teachers of the subject, designed to reduce classroom prep.  Every course also includes subject-specific mentoring teacher access. Art's Essentials Elementary Level 4 is based on the Elements and Principles of Design. Its focus is on areas of Studio Art, Commercial Art, Computer Graphics, Architecture, and Engineering. They will take previous knowledge and expand upon it, being given more freedom to express themselves creatively. Each lesson is tied to a time period in art, focusing on just the most important artists of that school of thought.",,1,Tp_Art4_SKUstudent,A8ACEA91-8318-43DE-AD80-8816E8CEEEB4,360AACF8-8AB4-48D3-8124-D54A43A55EF0,,1,1,0,0,2011-09-21 11:12:05.703,0082299B-685E-44F9-95DB-6E00FB927471,2011-09-23 11:47:28.983,2015-07-01 19:43:48.933,0,,,,,,
7168E30C-75E5-41AE-B382-049A21B1CBDF,Subtraction of Fractions A,Subtraction of Fractions A,,Students subtract simple fractions that have the same denominator. The fractions are represented on a fraction bar. The difference is always less than one. The fractions have denominators up to 12.,,1,skillstutor_CSM_A_U4_L9,A8ACEA91-8318-43DE-AD80-8816E8CEEEB4,5F1EDADF-CEC7-4816-AECE-B6981504F865,,1,1,0,0,2014-04-08 12:49:01.550,D1B0DB21-BCAA-4DEE-B8F7-97CBBAFF531D,2014-07-08 13:00:35.117,2015-07-01 19:43:48.933,0,,,,,,
906919CA-3053-422E-99DF-04DC7EAE2555,Connecting with Students - Lesson 4 - How to Build Relationships,How to Build Relationships,,"Connecting with Students is a comprehensive, user-friendly online training tool for developing and reinforcing relationship-building skills of adults  working with youth. ",,1,CwS Icon - Lesson4,A8ACEA91-8318-43DE-AD80-8816E8CEEEB4,B009262D-9970-43EF-AC5A-B272E270D7CB,"For more information on Connecting With Students, <a href=""http://platform.learning.com/Content/Student/PDF/Connecting%20With%20Students.pdf""> Click Here</a>",1,1,0,0,2012-06-12 10:15:47.503,FE103583-0256-427F-9060-7D6D51097615,2011-12-02 18:05:13.257,2015-07-01 19:43:48.933,0,,,,,,
79F7F349-D13D-48EC-9AC5-04E9E32F38C2,"Homophones A, Lesson 2","Homophones A, Lesson 2",,"Students practice spelling more homophones and words that people often confuse with other words. Homophones are words that sound alike, but have different meanings and spellings.",,1,skillstutor_CSLA_A_U4_L16,A8ACEA91-8318-43DE-AD80-8816E8CEEEB4,5F1EDADF-CEC7-4816-AECE-B6981504F865,,1,1,0,0,2014-04-08 12:49:01.550,D1B0DB21-BCAA-4DEE-B8F7-97CBBAFF531D,2014-07-08 13:00:35.117,2015-07-01 19:43:48.933,0,,,,,,
10682A03-00E1-4CD8-819D-04EF16C4C9D2,Quotations at the End of Sentences B,Quotations at the End B,,"When a quotation comes at the end of a sentence, put a comma between the words that tell who is speaking and the beginning of the quotation. Put an end mark inside the closing quotation marks.",,1,skillstutor_CSLA_B_U2_L11,A8ACEA91-8318-43DE-AD80-8816E8CEEEB4,5F1EDADF-CEC7-4816-AECE-B6981504F865,,1,1,0,0,2014-04-08 12:49:01.550,D1B0DB21-BCAA-4DEE-B8F7-97CBBAFF531D,2014-07-08 13:00:35.117,2015-07-01 19:43:48.933,0,,,,,,
7426142B-C9AB-4BE2-A572-04F32BAC7835,Directories and Schedules,Directories and Schedules,,Students read and interpret information provided in directories and schedules.,,1,skillstutor_JOBL4,A8ACEA91-8318-43DE-AD80-8816E8CEEEB4,5F1EDADF-CEC7-4816-AECE-B6981504F865,,1,1,0,0,2014-04-08 12:49:01.550,D1B0DB21-BCAA-4DEE-B8F7-97CBBAFF531D,2014-07-08 13:00:35.117,2015-07-01 19:43:48.933,0,,,,,,
D2CF9D29-9D7F-4AAF-BDF9-04FA1A1B8988,Let's Ask Dee,Let's Ask Dee,,This lesson is built around a story about a family trip to a farm. Vocabulary words are introduced as Joey and his mother realize that they have a lot to learn about animals.,,1,skillstutor_CV10_A_U2_L2,A8ACEA91-8318-43DE-AD80-8816E8CEEEB4,5F1EDADF-CEC7-4816-AECE-B6981504F865,,1,1,0,0,2014-04-08 12:49:01.550,D1B0DB21-BCAA-4DEE-B8F7-97CBBAFF531D,2014-07-08 13:00:35.117,2015-07-01 19:43:48.933,0,,,,,,
2ED465BB-9D62-49CD-A31D-04FAA0EB1878,The Calendar,The Calendar,,"Students practice basic calendar skills involving months, days and years.",,1,skillstutor_K2_MA_U06_L05,A8ACEA91-8318-43DE-AD80-8816E8CEEEB4,5F1EDADF-CEC7-4816-AECE-B6981504F865,,1,1,0,0,2014-04-08 12:49:01.550,D1B0DB21-BCAA-4DEE-B8F7-97CBBAFF531D,2014-07-08 13:00:35.117,2015-07-01 19:43:48.933,0,,,,,,
46995487-9764-4636-8F6E-050CF62192A7,Measurement - Task Sheets Gr. 6-8,Gr.6-8Measurement _Task Sheets,,"Since 1987 Classroom Complete Press has assisted teachers and parents by providing world class premium supplementary resource materials for students in grades PK to 12. Consider our products if you are looking for current curriculum materials written to grade for regular and special education. Our curriculum content follows Bloom's taxonomy, Common Core State Standards, NCTM, STEM, and the 5 themes of Geography. <p><b>The product (PDF) will be sent directly from the provider upon purchase.</p></b> ",,1,9781553194736,A8ACEA91-8318-43DE-AD80-8816E8CEEEB4,CC62421D-51DD-4C0F-A820-53D4EE864D09,,1,1,0,0,2013-05-03 12:22:04.200,76BDF804-A072-4E7A-8059-378FD5D097C7,2013-01-14 17:32:55.540,2015-07-01 19:43:48.933,0,,,,,,
C05ABEAE-C311-44F4-BF53-050E961244CD,Khan Academy Algebra,Algebra,,Educational video library for individual student or classroom use which introduces and reinforces concepts and skills needed in basic and advanced Algebra.,,2,KhanLogoAlgebra,A8ACEA91-8318-43DE-AD80-8816E8CEEEB4,9178E16C-B75C-4430-912D-E17C81D5E1AE,,1,1,0,0,2011-06-15 20:01:41.663,,2011-06-15 20:01:41.663,2015-07-01 19:43:48.933,0,,,,,,
A7F1ED53-F52D-4BBC-9C28-051C21496B02,History Collection,History,,"The History collection from INTELECOM offers teachers a vast video library of more than 800 curriculum-aligned video clips covering U.S. History - from early exploration to the age of globalization – and incorporating historic footage, illustrations, and dramatic recreations in a way that brings history to life in the present.  Suitable for use in both History and AP  History classes. ",,1,intelecom_history,A8ACEA91-8318-43DE-AD80-8816E8CEEEB4,D3C8BD8A-79CB-4488-93A9-8CB094205C67,,1,0,0,0,2013-12-20 10:58:23.373,33DB2453-A4D0-476F-B5C4-718D0A5B617E,2013-05-24 16:03:47.490,2015-07-01 19:43:48.933,0,,,,,,
AC2ADE58-D487-4F48-A11D-052B0165C06E,Motivating Underachievers Using RTI & Differentiated Instruction 15 CEUS,MotivatingUnderachiever-15CEUS,," Stepping in to assist underachievers before a pattern of failure becomes engrained can lead to improved student success in school. Educators learn to identify the prototypical causes of underachievement—including fear of failure, low self-esteem, negative peer pressure, and lack of motivation—and then to locate the underachievers in their classrooms, including gifted students and those eventually identified for special education. ",,1,KDSI_Motivating_15CEU,A8ACEA91-8318-43DE-AD80-8816E8CEEEB4,487021E1-A777-4C26-B2D7-317FE2378335,,1,1,0,0,2011-08-31 12:30:53.753,7458E809-3403-4422-A8B4-5958002C1D0F,2011-09-09 15:11:04.387,2015-07-01 19:43:48.933,0,,,,,,
A2019BD0-8598-476D-9ED8-052E0E6F4CE6,Fascinating Facts About Einstein - Part 2,Facts  Einstein - Part 2,,"This article gives some little-known facts about Albert Einstein, one of the world's most talented physicists. Skills addressed Important Details, Main Idea, Cause/Effect, Author's Purpose, Inference, Recall, and Prediction.",,1,skillstutor_CC10_A_U4_L5,A8ACEA91-8318-43DE-AD80-8816E8CEEEB4,5F1EDADF-CEC7-4816-AECE-B6981504F865,,1,1,0,0,2014-04-08 12:49:01.550,D1B0DB21-BCAA-4DEE-B8F7-97CBBAFF531D,2014-07-08 13:00:35.117,2015-07-01 19:43:48.933,0,,,,,,
B3103BF2-C9A1-4699-9E2C-053FCCBBF6B2,Operations with Functions,Operations with Functions,,"In this lesson, students will learn how to add, subtract, multiply and divide functions.",,1,skillstutor_ALG2V2_FUN_L2,A8ACEA91-8318-43DE-AD80-8816E8CEEEB4,5F1EDADF-CEC7-4816-AECE-B6981504F865,,1,1,0,0,2014-04-08 12:49:01.550,D1B0DB21-BCAA-4DEE-B8F7-97CBBAFF531D,2014-07-08 13:00:35.117,2015-07-01 19:43:48.933,0,,,,,,
358C44BE-D378-4DA7-8866-0543916DB305,STEM Collection for Middle School- Texas,TXMSSTEM,,"Learning.com's STEM Collection for Middle School- Texas is an integrated Science, Technology, Engineering, and Math (STEM) curriculum that utilizes Project Based Learning (PBL) to apply math and science concepts, along with technology skills and the engineering design process, to introduce students to authentic learning experiences.",,2,MSSTEMTX,B6AC039F-CE09-4EDA-9048-D55A63910B4E,BF154AD6-194C-4CA7-BC9B-36F32D0DEA14,,1,0,1,0,2011-10-17 18:24:08.090,DA8BB529-C475-4327-9DBB-156EEF9857C2,2012-05-04 13:25:34.827,2015-04-24 16:46:48.787,1,,,,,,
A5BDACDA-DA6E-486B-AAE1-054C1DB97B92,Skill Lesson: Cause and Effect C,Cause and Effect C,,This lesson helps students understand and provides practice in identifying cause and effect.,,1,skillstutor_CC10_C_SL1_S1,A8ACEA91-8318-43DE-AD80-8816E8CEEEB4,5F1EDADF-CEC7-4816-AECE-B6981504F865,,1,1,0,0,2014-04-08 12:49:01.550,D1B0DB21-BCAA-4DEE-B8F7-97CBBAFF531D,2014-07-08 13:00:35.117,2015-07-01 19:43:48.933,0,,,,,,
1B470C05-B273-4624-876D-058B8CECD005,Conserving Water,Conserving Water,,,,1,elesapiens_Conserving_Water_sku,A8ACEA91-8318-43DE-AD80-8816E8CEEEB4,B9E8C4E9-D45B-415C-87B7-58541860D94D,,1,1,0,0,2013-04-25 09:19:33.950,FCA1607C-58BF-4720-B95D-173C9545C48F,2013-02-12 17:21:16.923,2015-07-01 19:43:48.933,0,,,,,,
3C392A07-40BE-4EE7-8AE8-0590A95219A4,Coding Pillars Bundle,Coding Pillars Bundle,,The Coding Pillars Bundle combines EasyTech's Computational Thinking resources with the EasyCode Pillars: Python Suite to provide a complete introductory coding curriculum for grade school and early high school.,,1,CodingPillars_Bundle,2C601A6A-02CC-4BA8-A071-0F78FD0677A8,BF154AD6-194C-4CA7-BC9B-36F32D0DEA14,,1,0,0,0,2020-04-24 13:03:38.980,B7BDAF57-A768-4300-A474-0FBDA2D3ABF8,2017-05-25 17:05:08.190,2025-04-27 18:00:22.137,0,,,,,,
6C13109C-7E20-49D7-B6E1-05BEFE87B38F,"Suffixes: -AR, -ER, and -OR","Suffixes: -AR, -ER, and -OR",,"Students practice spelling words that end with suffixes -ar, -er, -or.",,1,skillstutor_CSLA_B_U4_L18,A8ACEA91-8318-43DE-AD80-8816E8CEEEB4,5F1EDADF-CEC7-4816-AECE-B6981504F865,,1,1,0,0,2014-04-08 12:49:01.550,D1B0DB21-BCAA-4DEE-B8F7-97CBBAFF531D,2014-07-08 13:00:35.117,2015-07-01 19:43:48.933,0,,,,,,
9FB8F69B-C443-4495-86FA-05CE61771B6E,"Synonyms, Antonyms and Homonyms","Synonyms, Antonyms  Homonyms",,"Students use words and pictures to identify synonym, antonym and homonym pairs.",,1,skillstutor_K2_LA_U06_L01,A8ACEA91-8318-43DE-AD80-8816E8CEEEB4,5F1EDADF-CEC7-4816-AECE-B6981504F865,,1,1,0,0,2014-04-08 12:49:01.550,D1B0DB21-BCAA-4DEE-B8F7-97CBBAFF531D,2014-07-08 13:00:35.117,2015-07-01 19:43:48.933,0,,,,,,
DD881C36-EF4E-4312-BB62-05E19DF21433,The Greatest Common Factor (GCF),GCF,,Students find the greatest common factor (GCF) of two and three numbers.,,1,skillstutor_NUML9,A8ACEA91-8318-43DE-AD80-8816E8CEEEB4,5F1EDADF-CEC7-4816-AECE-B6981504F865,,1,1,0,0,2014-04-08 12:49:01.550,D1B0DB21-BCAA-4DEE-B8F7-97CBBAFF531D,2014-07-08 13:00:35.117,2015-07-01 19:43:48.933,0,,,,,,
77CA77D9-D92A-4149-8FFE-05F82EC5602E,Summers With Grandpa,Summers With Grandpa,,This lesson is built around a story about a child's memories of his grandfather. Vocabulary words help tell the story of this duo's boating adventures.,,1,skillstutor_CV10_B_U5_L5,A8ACEA91-8318-43DE-AD80-8816E8CEEEB4,5F1EDADF-CEC7-4816-AECE-B6981504F865,,1,1,0,0,2014-04-08 12:49:01.550,D1B0DB21-BCAA-4DEE-B8F7-97CBBAFF531D,2014-07-08 13:00:35.117,2015-07-01 19:43:48.933,0,,,,,,
F78352C6-B3B3-4094-A0B6-05FE2D6635BF,Using Functions to Solve Equations,Functions to Solve,,"In this lesson, students will learn how to use functions to solve equations.",,1,skillstutor_ALG2V2_FUN_L8,A8ACEA91-8318-43DE-AD80-8816E8CEEEB4,5F1EDADF-CEC7-4816-AECE-B6981504F865,,1,1,0,0,2014-04-08 12:49:01.550,D1B0DB21-BCAA-4DEE-B8F7-97CBBAFF531D,2014-07-08 13:00:35.117,2015-07-01 19:43:48.933,0,,,,,,
020B8FCB-D34F-4C9F-8900-06123A5347AE,TechLiteracy Assessment MS 15/16 (teacher use),TLA-MS-15/16-T,,TechLiteracy Assessment for Middle School students for the 2015-2016 school year (for teacher use),,2,TLA-teacher,07106B38-DE0A-463E-B867-75CDE0A818C4,BF154AD6-194C-4CA7-BC9B-36F32D0DEA14,,1,0,0,0,2013-08-29 17:29:33.417,,2013-08-29 17:29:33.417,2020-06-12 16:22:43.097,1,,,,,,
5B7375B3-126C-4854-9CA5-064C353ACEF4,American Wars Big Book,AW Big Book,,"Since 1987 Classroom Complete Press has assisted teachers and parents by providing world class premium supplementary resource materials for students in grades PK to 12. Consider our products if you are looking for current curriculum materials written to grade for regular and special education. Our curriculum content follows Bloom's taxonomy, Common Core State Standards, NCTM, STEM, and the 5 themes of Geography. <p><b>The product (PDF) will be sent directly from the provider upon purchase.</p></b> ",,1,9781553195542,A8ACEA91-8318-43DE-AD80-8816E8CEEEB4,CC62421D-51DD-4C0F-A820-53D4EE864D09,,1,1,0,0,2013-05-03 12:40:33.513,76BDF804-A072-4E7A-8059-378FD5D097C7,2013-01-10 17:09:31.597,2015-07-01 19:43:48.933,0,,,,,,
59C7C245-1139-44AC-92A3-066799E2309B,Energy - iTLM TE,SC_PSU1iTLM16,,"Whether testing the efficiency of light bulbs, exploring heat conduction, or designing an imaginary invention demonstrating the transfer of energy, students discover that energy is at the root of all change occurring in the world around them.  This iTLM includes technology connections.<br><br>Download: <a href='http://flash.learning.com/content/ScienceCompanion/Energy_iTLM_TE.zip'>Energy_iTLM_TE.zip</a><br><br>",,2,SC_PSU1iTLM16_SKU_icon,D6BCF4E6-7B04-4720-A558-2A9C0E2A28A5,BF154AD6-194C-4CA7-BC9B-36F32D0DEA14,,1,0,1,0,2011-11-14 11:05:53.723,E43315D0-80F8-4134-AFB8-005CE4F1650E,2011-11-14 12:29:02.400,2015-04-24 16:10:13.963,0,,,,,,
2A48B693-2047-4E4C-B172-0679814686A8,Suffixes After Two Consonants,Suffixes After Two Consonants,,Students learn to add only the suffix if a word ends in two consonants.,,1,skillstutor_SPEL8,A8ACEA91-8318-43DE-AD80-8816E8CEEEB4,5F1EDADF-CEC7-4816-AECE-B6981504F865,,1,1,0,0,2014-04-08 12:49:01.550,D1B0DB21-BCAA-4DEE-B8F7-97CBBAFF531D,2014-07-08 13:00:35.117,2015-07-01 19:43:48.933,0,,,,,,
DFBF84A1-584A-4E78-BB3D-06B236E80109,Scatter Plots,Scatter Plots,,"In this lesson, students will learn how to construct a scatter plot for a set of paired data. They will also learn how a scatter plot can be used to determine the existence of a correlation between the two variables represented by the data.",,1,skillstutor_TPSL9,A8ACEA91-8318-43DE-AD80-8816E8CEEEB4,5F1EDADF-CEC7-4816-AECE-B6981504F865,,1,1,0,0,2014-04-08 12:49:01.550,D1B0DB21-BCAA-4DEE-B8F7-97CBBAFF531D,2014-07-08 13:00:35.117,2015-07-01 19:43:48.933,0,,,,,,
EE67E26C-7B90-4151-80A9-06B73A1EBD8F,A Letter to a Friend,A Letter to a Friend,,This lesson is built around a child's letter to his friend. Freddy uses vocabulary words to tell Tirone how important it is to accept people even though they have faults.,,1,skillstutor_CV10_C_U4_L2,A8ACEA91-8318-43DE-AD80-8816E8CEEEB4,5F1EDADF-CEC7-4816-AECE-B6981504F865,,1,1,0,0,2014-04-08 12:49:01.550,D1B0DB21-BCAA-4DEE-B8F7-97CBBAFF531D,2014-07-08 13:00:35.117,2015-07-01 19:43:48.933,0,,,,,,
F361FFAC-5D2F-487F-B9C1-06CF512C468C,Gaston TLA / CST Preparation,GC_CST-Prep,,"These units will help prepare and/or remediate 7th and 8th graders for TechLiteracy Assessment. The lessons are divided into 2 units, Mandatory and Optional. The Mandatory unit are the required lessons for 8th grade remediation. Your Instructional Technology Facilitator will help you decide the order these lessons should be completed. The lessons in the Optional unit are lessons that need to be completed as time allows, after the Mandatory lessons are complete.",,2,GC_CST-Prep,3C000DA2-0E1B-4057-9C38-09DDD6D46A4F,BF154AD6-194C-4CA7-BC9B-36F32D0DEA14,,1,0,0,0,2010-02-02 12:29:49.943,,2010-02-02 10:25:00.960,2020-06-12 16:22:43.097,0,,,,,,
24BAE5C9-B563-4B4B-B24B-07054127E481,Light - iTLM TE,SC_PSU1iTLM13,,"Whether watching light ""bend"" a pencil in water or building a periscope, the combination of hands-on, multi-sensory learning enables children to understand what light is, how it behaves, and why it makes sight possible.  This iTLM includes technology connections.<br><br>Download: <a href='http://flash.learning.com/content/ScienceCompanion/Light_iTLM_TE.zip'>Light_iTLM_TE.zip</a><br><br>",,2,SC_PSU1iTLM13_SKU_icon,D6BCF4E6-7B04-4720-A558-2A9C0E2A28A5,BF154AD6-194C-4CA7-BC9B-36F32D0DEA14,,1,0,1,0,2011-11-14 11:05:53.723,E43315D0-80F8-4134-AFB8-005CE4F1650E,2011-11-14 12:29:02.400,2015-04-24 16:10:13.963,0,,,,,,
1CC4AAFB-C9CD-4F7B-B9A9-0724C469542F,Symmetry and Congruence A,Symmetry and Congruence A,,Students identify figures with bilateral symmetry and draw lines of symmetry to verify symmetrical plane shapes. Students identify congruent figures.,,1,skillstutor_CSM_A_U6_L6,A8ACEA91-8318-43DE-AD80-8816E8CEEEB4,5F1EDADF-CEC7-4816-AECE-B6981504F865,,1,1,0,0,2014-04-08 12:49:01.550,D1B0DB21-BCAA-4DEE-B8F7-97CBBAFF531D,2014-07-08 13:00:35.117,2015-07-01 19:43:48.933,0,,,,,,
083E8C1B-3794-437B-A326-075B8A434E15,Authentic Innovation in the 21st Century 15 CEUS,AuthenticInnovation21st-15CEUS,,"Today's global high-tech world requires instruction and assessment that incorporate the latest social, learning, and neuroscience research on critical thinking, multi-tasking, multimodal learning, collaboration, and engagement. Educators will learn from classroom footage and lecture how to use technologically advanced tools that extend students' thinking by serving as a means to explore ideas, research questions, test hypotheses, compose thoughts, and come to conclusions. ",,1,KDSI_Authentic_15CEU,A8ACEA91-8318-43DE-AD80-8816E8CEEEB4,487021E1-A777-4C26-B2D7-317FE2378335,,1,1,0,0,2011-08-31 12:30:53.717,7458E809-3403-4422-A8B4-5958002C1D0F,2011-09-09 15:11:04.457,2015-07-01 19:43:48.933,0,,,,,,
F312A4DA-0C63-4099-A656-0777841839C8,Multiples and Factors,Multiples and Factors,,Students learn to identify multiples and factors of given numbers and also how to find all the factors of a given number.,,1,skillstutor_NUML6,A8ACEA91-8318-43DE-AD80-8816E8CEEEB4,5F1EDADF-CEC7-4816-AECE-B6981504F865,,1,1,0,0,2014-04-08 12:49:01.550,D1B0DB21-BCAA-4DEE-B8F7-97CBBAFF531D,2014-07-08 13:00:35.117,2015-07-01 19:43:48.933,0,,,,,,
