"table_name","column_name"
profileskillendorsement,name
profileskillendorsement,profileskilluserid
profileskillendorsement,systemmodstamp
profileskillendorsement,userid
profileskillendorsement,userrecordaccessid
profileskillendorsementchangeevent,changeeventheader
profileskillendorsementchangeevent,createdbyid
profileskillendorsementchangeevent,createddate
profileskillendorsementchangeevent,id
profileskillendorsementchangeevent,lastmodifiedbyid
profileskillendorsementchangeevent,lastmodifieddate
profileskillendorsementchangeevent,name
profileskillendorsementchangeevent,profileskilluserid
profileskillendorsementchangeevent,replayid
profileskillendorsementchangeevent,userid
profileskillendorsementfeed,bestcommentid
profileskillendorsementfeed,body
profileskillendorsementfeed,commentcount
profileskillendorsementfeed,createdbyid
profileskillendorsementfeed,createddate
profileskillendorsementfeed,id
profileskillendorsementfeed,insertedbyid
profileskillendorsementfeed,isdeleted
profileskillendorsementfeed,isrichtext
profileskillendorsementfeed,lastmodifieddate
profileskillendorsementfeed,likecount
profileskillendorsementfeed,linkurl
profileskillendorsementfeed,networkscope
profileskillendorsementfeed,parentid
profileskillendorsementfeed,relatedrecordid
profileskillendorsementfeed,systemmodstamp
profileskillendorsementfeed,title
profileskillendorsementfeed,type
profileskillendorsementfeed,visibility
profileskillendorsementhistory,createdbyid
profileskillendorsementhistory,createddate
profileskillendorsementhistory,datatype
profileskillendorsementhistory,field
profileskillendorsementhistory,id
profileskillendorsementhistory,isdeleted
profileskillendorsementhistory,newvalue
profileskillendorsementhistory,oldvalue
profileskillendorsementhistory,profileskillendorsementid
profileskillfeed,bestcommentid
profileskillfeed,body
profileskillfeed,commentcount
profileskillfeed,createdbyid
profileskillfeed,createddate
profileskillfeed,id
profileskillfeed,insertedbyid
profileskillfeed,isdeleted
profileskillfeed,isrichtext
profileskillfeed,lastmodifieddate
profileskillfeed,likecount
profileskillfeed,linkurl
profileskillfeed,networkscope
profileskillfeed,parentid
profileskillfeed,relatedrecordid
profileskillfeed,systemmodstamp
profileskillfeed,title
profileskillfeed,type
profileskillfeed,visibility
profileskillhistory,createdbyid
profileskillhistory,createddate
profileskillhistory,datatype
profileskillhistory,field
profileskillhistory,id
profileskillhistory,isdeleted
profileskillhistory,newvalue
profileskillhistory,oldvalue
profileskillhistory,profileskillid
profileskillshare,accesslevel
profileskillshare,id
profileskillshare,isdeleted
profileskillshare,lastmodifiedbyid
profileskillshare,lastmodifieddate
profileskillshare,parentid
profileskillshare,rowcause
profileskillshare,userorgroupid
profileskilluser,createdbyid
profileskilluser,createddate
profileskilluser,endorsementcount
profileskilluser,id
profileskilluser,isdeleted
profileskilluser,lastmodifiedbyid
profileskilluser,lastmodifieddate
profileskilluser,name
profileskilluser,profileskillid
profileskilluser,systemmodstamp
profileskilluser,userid
profileskilluser,userrecordaccessid
profileskilluserfeed,bestcommentid
profileskilluserfeed,body
profileskilluserfeed,commentcount
profileskilluserfeed,createdbyid
profileskilluserfeed,createddate
profileskilluserfeed,id
profileskilluserfeed,insertedbyid
profileskilluserfeed,isdeleted
profileskilluserfeed,isrichtext
profileskilluserfeed,lastmodifieddate
profileskilluserfeed,likecount
profileskilluserfeed,linkurl
profileskilluserfeed,networkscope
profileskilluserfeed,parentid
profileskilluserfeed,relatedrecordid
profileskilluserfeed,systemmodstamp
profileskilluserfeed,title
profileskilluserfeed,type
profileskilluserfeed,visibility
profileskilluserhistory,createdbyid
profileskilluserhistory,createddate
profileskilluserhistory,datatype
profileskilluserhistory,field
profileskilluserhistory,id
profileskilluserhistory,isdeleted
profileskilluserhistory,newvalue
profileskilluserhistory,oldvalue
profileskilluserhistory,profileskilluserid
prompt,createdbyid
prompt,createddate
prompt,developername
prompt,id
prompt,isdeleted
prompt,language
prompt,lastmodifiedbyid
prompt,lastmodifieddate
prompt,masterlabel
prompt,namespaceprefix
prompt,systemmodstamp
promptlocalization,createdbyid
promptlocalization,createddate
promptlocalization,id
promptlocalization,language
promptlocalization,lastmodifiedbyid
promptlocalization,lastmodifieddate
promptlocalization,namespaceprefix
promptlocalization,parentid
promptlocalization,systemmodstamp
promptlocalization,value
promptversion,actionbuttonlabel
promptversion,actionbuttonlink
promptversion,body
promptversion,createdbyid
promptversion,createddate
promptversion,delaydays
promptversion,description
promptversion,dismissbuttonlabel
promptversion,displayposition
promptversion,displaytype
promptversion,elementrelativeposition
promptversion,enddate
promptversion,experience
promptversion,experiencecontextid
promptversion,header
promptversion,id
promptversion,imagealttext
promptversion,imageid
promptversion,imagelink
promptversion,imagelocation
promptversion,indexwithispublished
promptversion,indexwithoutispublished
promptversion,isdeleted
promptversion,ispublished
promptversion,lastmodifiedbyid
promptversion,lastmodifieddate
promptversion,masterlabel
promptversion,parentid
promptversion,publishedbyuserid
promptversion,publisheddate
promptversion,referenceelementcontext
promptversion,shoulddisplayactionbutton
promptversion,shouldignoreglobaldelay
promptversion,startdate
promptversion,stepnumber
promptversion,systemmodstamp
promptversion,targetappdevelopername
promptversion,targetappnamespaceprefix
promptversion,targetpagekey1
promptversion,targetpagekey1ref
promptversion,targetpagekey2
promptversion,targetpagekey3
promptversion,targetpagekey4
promptversion,targetpagetype
promptversion,targetrecordtypeid
promptversion,themecolor
promptversion,themesaturation
promptversion,timestodisplay
promptversion,title
promptversion,useraccess
promptversion,userprofileaccess
promptversion,versionnumber
promptversion,videolink
promptversionlocalization,createdbyid
promptversionlocalization,createddate
promptversionlocalization,id
promptversionlocalization,language
promptversionlocalization,lastmodifiedbyid
promptversionlocalization,lastmodifieddate
promptversionlocalization,namespaceprefix
promptversionlocalization,parentid
promptversionlocalization,systemmodstamp
promptversionlocalization,value
publisher,durableid
publisher,id
publisher,issalesforce
publisher,majorversion
publisher,minorversion
publisher,name
publisher,namespaceprefix
pushtopic,apiversion
pushtopic,createdbyid
pushtopic,createddate
pushtopic,description
pushtopic,id
pushtopic,isactive
pushtopic,isdeleted
pushtopic,lastmodifiedbyid
pushtopic,lastmodifieddate
pushtopic,name
pushtopic,notifyforfields
pushtopic,notifyforoperation
pushtopic,notifyforoperations
pushtopic,query
pushtopic,systemmodstamp
queueroutingconfig,capacitypercentage
queueroutingconfig,capacityweight
queueroutingconfig,createdbyid
queueroutingconfig,createddate
queueroutingconfig,developername
queueroutingconfig,dropadditionalskillstimeout
queueroutingconfig,id
queueroutingconfig,isattributebased
queueroutingconfig,isdeleted
queueroutingconfig,language
queueroutingconfig,lastmodifiedbyid
queueroutingconfig,lastmodifieddate
queueroutingconfig,masterlabel
queueroutingconfig,overflowassigneeid
queueroutingconfig,pausedcapacitypercentage
queueroutingconfig,pausedcapacityweight
queueroutingconfig,pushtimeout
queueroutingconfig,routingmodel
queueroutingconfig,routingpriority
queueroutingconfig,systemmodstamp
queuesobject,createdbyid
queuesobject,id
queuesobject,queueid
queuesobject,sobjecttype
queuesobject,systemmodstamp
quicktext,category
quicktext,channel
quicktext,createdbyid
quicktext,createddate
quicktext,folderid
quicktext,foldername
quicktext,id
quicktext,isdeleted
quicktext,isinsertable
quicktext,lastmodifiedbyid
quicktext,lastmodifieddate
quicktext,lastreferenceddate
quicktext,lastvieweddate
quicktext,message
quicktext,name
quicktext,ownerid
quicktext,sourcetype
quicktext,systemmodstamp
quicktext,userrecordaccessid
quicktextchangeevent,category
quicktextchangeevent,changeeventheader
quicktextchangeevent,channel
quicktextchangeevent,createdbyid
quicktextchangeevent,createddate
quicktextchangeevent,folderid
quicktextchangeevent,id
quicktextchangeevent,isinsertable
quicktextchangeevent,lastmodifiedbyid
quicktextchangeevent,lastmodifieddate
quicktextchangeevent,message
quicktextchangeevent,name
quicktextchangeevent,ownerid
quicktextchangeevent,replayid
quicktextchangeevent,sourcetype
quicktexthistory,createdbyid
quicktexthistory,createddate
quicktexthistory,datatype
quicktexthistory,field
quicktexthistory,id
quicktexthistory,isdeleted
quicktexthistory,newvalue
quicktexthistory,oldvalue
quicktexthistory,quicktextid
quicktextshare,accesslevel
quicktextshare,id
quicktextshare,isdeleted
quicktextshare,lastmodifiedbyid
quicktextshare,lastmodifieddate
quicktextshare,parentid
quicktextshare,rowcause
quicktextshare,userorgroupid
quicktextusage,appcontext
quicktextusage,channel
quicktextusage,createdbyid
quicktextusage,createddate
quicktextusage,folderid
quicktextusage,id
quicktextusage,isdeleted
quicktextusage,lastmodifiedbyid
quicktextusage,lastmodifieddate
quicktextusage,launchsource
quicktextusage,loggedtime
quicktextusage,name
quicktextusage,ownerid
quicktextusage,quicktextid
quicktextusage,systemmodstamp
quicktextusage,userid
quicktextusage,userrecordaccessid
quicktextusagechangeevent,appcontext
quicktextusagechangeevent,changeeventheader
quicktextusagechangeevent,channel
quicktextusagechangeevent,createdbyid
quicktextusagechangeevent,createddate
quicktextusagechangeevent,folderid
quicktextusagechangeevent,id
quicktextusagechangeevent,lastmodifiedbyid
quicktextusagechangeevent,lastmodifieddate
quicktextusagechangeevent,launchsource
quicktextusagechangeevent,loggedtime
quicktextusagechangeevent,name
quicktextusagechangeevent,ownerid
quicktextusagechangeevent,quicktextid
quicktextusagechangeevent,replayid
quicktextusagechangeevent,userid
quicktextusageshare,accesslevel
quicktextusageshare,id
quicktextusageshare,isdeleted
quicktextusageshare,lastmodifiedbyid
quicktextusageshare,lastmodifieddate
quicktextusageshare,parentid
quicktextusageshare,rowcause
quicktextusageshare,userorgroupid
quote,accountid
quote,additionaladdress
quote,additionalname
quote,billingaddress
quote,billingname
quote,cancreatequotelineitems
quote,codesters__codesters_amount__c
quote,codesters__codesters_amount_is_matched__c
quote,codesters__codesters_foxycart_url__c
quote,codesters__codesters_license__c
quote,codesters__codesters_license_id__c
quote,codesters__codesters_quote__c
quote,codesters__codesters_status__c
quote,codesters__codesters_students__c
quote,codesters__codesters_term__c
quote,codesters__codesters_type__c
quote,codesters__linked__c
quote,codesters__synced__c
quote,codestersid__c
quote,contactid
quote,contractid
quote,createdbyid
quote,createddate
quote,description
quote,discount
quote,email
quote,expirationdate
quote,fax
quote,grandtotal
quote,id
quote,isdeleted
quote,issyncing
quote,lastmodifiedbyid
quote,lastmodifieddate
quote,lastreferenceddate
quote,lastvieweddate
quote,learningsbxid__c
quote,lineitemcount
quote,name
quote,opportunity_amount__c
quote,opportunityid
quote,ownerid
quote,phone
quote,pricebook2id
quote,quote_matches_opp__c
quote,quotenumber
quote,quotetoaddress
quote,quotetoname
quote,shippingaddress
quote,shippinghandling
quote,shippingname
quote,status
quote,students_with_licenses__c
quote,subtotal
quote,systemmodstamp
quote,tax
quote,totalprice
