Salesforce Table,Salesforce Column,Fivetran Table,Fivetran Column,Column Similarity
agileed__fieldmapping__c,agileed__field_api_name__c,agileed_fieldmapping_c,agileed_field_api_name_c,1.0
agileed__fieldmapping__c,agileed__prefer__c,agileed_fieldmapping_c,agileed_prefer_c,1.0
agileed__fieldmapping__c,agileed__sobject__c,agileed_fieldmapping_c,agileed_s_object_c,1.0
agileed__fieldmapping__c,agileed__sobject_field_name__c,agileed_fieldmapping_c,agileed_s_object_field_name_c,1.0
agileed__fieldmapping__c,createdbyid,agileed_fieldmapping_c,created_by_id,1.0
agileed__fieldmapping__c,createddate,agileed_fieldmapping_c,created_date,1.0
agileed__fieldmapping__c,id,agileed_fieldmapping_c,id,1.0
agileed__fieldmapping__c,isdeleted,agileed_fieldmapping_c,is_deleted,1.0
agileed__fieldmapping__c,lastmodifiedbyid,agileed_fieldmapping_c,last_modified_by_id,1.0
agileed__fieldmapping__c,lastmodifieddate,agileed_fieldmapping_c,last_modified_date,1.0
agileed__fieldmapping__c,name,agileed_fieldmapping_c,name,1.0
agileed__fieldmapping__c,setupownerid,agileed_fieldmapping_c,setup_owner_id,1.0
agileed__fieldmapping__c,systemmodstamp,agileed_fieldmapping_c,system_modstamp,1.0
business_ops_request__c,account__c,business_ops_request_c,account_c,1.0
business_ops_request__c,assigned_to__c,business_ops_request_c,assigned_to_c,1.0
business_ops_request__c,assigned_to_email__c,business_ops_request_c,assigned_to_email_c,1.0
business_ops_request__c,change_performed__c,business_ops_request_c,change_performed_c,1.0
business_ops_request__c,close_date__c,business_ops_request_c,close_date_c,1.0
business_ops_request__c,createdbyid,business_ops_request_c,created_by_id,1.0
business_ops_request__c,createddate,business_ops_request_c,created_date,1.0
business_ops_request__c,deal_document_stage__c,business_ops_request_c,deal_document_stage_c,1.0
business_ops_request__c,description__c,business_ops_request_c,description_c,1.0
business_ops_request__c,description_text__c,business_ops_request_c,description_text_c,1.0
business_ops_request__c,due_date__c,business_ops_request_c,due_date_c,1.0
business_ops_request__c,est_effort_hrs__c,business_ops_request_c,est_effort_hrs_c,1.0
business_ops_request__c,id,business_ops_request_c,id,1.0
business_ops_request__c,if_other_please_specify__c,business_ops_request_c,if_other_please_specify_c,1.0
business_ops_request__c,impact_on_customers__c,business_ops_request_c,impact_on_customers_c,1.0
business_ops_request__c,impact_on_job_function__c,business_ops_request_c,impact_on_job_function_c,1.0
business_ops_request__c,impact_on_learning_com__c,business_ops_request_c,impact_on_learning_com_c,1.0
business_ops_request__c,impact_on_revenue__c,business_ops_request_c,impact_on_revenue_c,1.0
business_ops_request__c,impact_on_team__c,business_ops_request_c,impact_on_team_c,1.0
business_ops_request__c,impacted_flow__c,business_ops_request_c,impacted_flow_c,1.0
business_ops_request__c,iscurrent__c,business_ops_request_c,is_current_c,1.0
business_ops_request__c,isdeleted,business_ops_request_c,is_deleted,1.0
business_ops_request__c,jira_ticket__c,business_ops_request_c,jira_ticket_c,1.0
business_ops_request__c,lastactivitydate,business_ops_request_c,last_activity_date,1.0
business_ops_request__c,lastmodifiedbyid,business_ops_request_c,last_modified_by_id,1.0
business_ops_request__c,lastmodifieddate,business_ops_request_c,last_modified_date,1.0
business_ops_request__c,lastreferenceddate,business_ops_request_c,last_referenced_date,1.0
business_ops_request__c,lastvieweddate,business_ops_request_c,last_viewed_date,1.0
business_ops_request__c,name,business_ops_request_c,name,1.0
business_ops_request__c,opportunity__c,business_ops_request_c,opportunity_c,1.0
business_ops_request__c,ownerid,business_ops_request_c,owner_id,1.0
business_ops_request__c,primary_object__c,business_ops_request_c,primary_object_c,1.0
business_ops_request__c,priority__c,business_ops_request_c,priority_c,1.0
business_ops_request__c,project__c,business_ops_request_c,project_c,1.0
business_ops_request__c,project_sub_type__c,business_ops_request_c,project_sub_type_c,1.0
business_ops_request__c,quote__c,business_ops_request_c,quote_c,1.0
business_ops_request__c,request_type__c,business_ops_request_c,request_type_c,1.0
business_ops_request__c,requestor__c,business_ops_request_c,requestor_c,1.0
business_ops_request__c,resolution__c,business_ops_request_c,resolution_c,1.0
business_ops_request__c,severity__c,business_ops_request_c,severity_c,1.0
business_ops_request__c,status__c,business_ops_request_c,status_c,1.0
business_ops_request__c,subject__c,business_ops_request_c,subject_c,1.0
business_ops_request__c,system__c,business_ops_request_c,system_c,1.0
business_ops_request__c,systemmodstamp,business_ops_request_c,system_modstamp,1.0
business_ops_request__c,uploaded_to_sfdc_and_sharepoint__c,business_ops_request_c,uploaded_to_sfdc_and_sharepoint_c,1.0
campaign,account_executive__c,campaign,account_executive_c,1.0
campaign,actualcost,campaign,actual_cost,1.0
campaign,amountallopportunities,campaign,amount_all_opportunities,1.0
campaign,amountwonopportunities,campaign,amount_won_opportunities,1.0
campaign,available_for_sales_selection__c,campaign,available_for_sales_selection_c,1.0
campaign,budgetedcost,campaign,budgeted_cost,1.0
campaign,campaignmemberrecordtypeid,campaign,campaign_member_record_type_id,1.0
campaign,codesters__codesters_campaign__c,campaign,codesters_codesters_campaign_c,1.0
campaign,codesters__codesters_is_active__c,campaign,codesters_codesters_is_active_c,1.0
campaign,codesters__codesters_page_title__c,campaign,codesters_codesters_page_title_c,1.0
campaign,codesters__codesters_token__c,campaign,codesters_codesters_token_c,1.0
campaign,codesters__license_classroom_name__c,campaign,codesters_license_classroom_name_c,1.0
campaign,codesters__license_days__c,campaign,codesters_license_days_c,1.0
campaign,codesters__license_end_date__c,campaign,codesters_license_end_date_c,1.0
campaign,codesters__license_seats__c,campaign,codesters_license_seats_c,1.0
campaign,codesters__license_start_date__c,campaign,codesters_license_start_date_c,1.0
campaign,codesters__license_suite__c,campaign,codesters_license_suite_c,1.0
campaign,codesters__limited_access__c,campaign,codesters_limited_access_c,1.0
campaign,codesters__linked__c,campaign,codesters_linked_c,1.0
campaign,codesters__opportunity_amount__c,campaign,codesters_opportunity_amount_c,1.0
campaign,codesters__opportunity_close_date__c,campaign,codesters_opportunity_close_date_c,1.0
campaign,codesters__opportunity_name_extension__c,campaign,codesters_opportunity_name_extension_c,1.0
campaign,codesters__pd_class_key__c,campaign,codesters_pd_class_key_c,1.0
campaign,codesters__synced__c,campaign,codesters_synced_c,1.0
campaign,codesters__use_license_flow__c,campaign,codesters_use_license_flow_c,1.0
campaign,codesters__utm_campaign__c,campaign,codesters_utm_campaign_c,1.0
campaign,codesters__utm_medium__c,campaign,codesters_utm_medium_c,1.0
campaign,codesters__utm_source__c,campaign,codesters_utm_source_c,1.0
campaign,codestersid__c,campaign,codesters_id_c,1.0
campaign,createdbyid,campaign,created_by_id,1.0
campaign,createddate,campaign,created_date,1.0
campaign,data_quality_description__c,campaign,data_quality_description_c,1.0
campaign,data_quality_score__c,campaign,data_quality_score_c,1.0
campaign,db_campaign_tactic__c,campaign,db_campaign_tactic_c,1.0
campaign,description,campaign,description,1.0
campaign,enddate,campaign,end_date,1.0
campaign,expectedresponse,campaign,expected_response,1.0
campaign,expectedrevenue,campaign,expected_revenue,1.0
campaign,hierarchyactualcost,campaign,hierarchy_actual_cost,1.0
campaign,hierarchyamountallopportunities,campaign,hierarchy_amount_all_opportunities,1.0
campaign,hierarchyamountwonopportunities,campaign,hierarchy_amount_won_opportunities,1.0
campaign,hierarchybudgetedcost,campaign,hierarchy_budgeted_cost,1.0
campaign,hierarchyexpectedrevenue,campaign,hierarchy_expected_revenue,1.0
campaign,hierarchynumberofcontacts,campaign,hierarchy_number_of_contacts,1.0
campaign,hierarchynumberofconvertedleads,campaign,hierarchy_number_of_converted_leads,1.0
campaign,hierarchynumberofleads,campaign,hierarchy_number_of_leads,1.0
campaign,hierarchynumberofopportunities,campaign,hierarchy_number_of_opportunities,1.0
campaign,hierarchynumberofresponses,campaign,hierarchy_number_of_responses,1.0
campaign,hierarchynumberofwonopportunities,campaign,hierarchy_number_of_won_opportunities,1.0
campaign,hierarchynumbersent,campaign,hierarchy_number_sent,1.0
campaign,id,campaign,id,1.0
campaign,isactive,campaign,is_active,1.0
campaign,isdeleted,campaign,is_deleted,1.0
campaign,lastactivitydate,campaign,last_activity_date,1.0
campaign,lastmodifiedbyid,campaign,last_modified_by_id,1.0
campaign,lastmodifieddate,campaign,last_modified_date,1.0
campaign,lastreferenceddate,campaign,last_referenced_date,1.0
campaign,lastvieweddate,campaign,last_viewed_date,1.0
campaign,learningsbxid__c,campaign,learning_sbxid_c,1.0
campaign,name,campaign,name,1.0
campaign,numberofcontacts,campaign,number_of_contacts,1.0
campaign,numberofconvertedleads,campaign,number_of_converted_leads,1.0
campaign,numberofleads,campaign,number_of_leads,1.0
campaign,numberofopportunities,campaign,number_of_opportunities,1.0
campaign,numberofresponses,campaign,number_of_responses,1.0
campaign,numberofwonopportunities,campaign,number_of_won_opportunities,1.0
campaign,numbersent,campaign,number_sent,1.0
campaign,ownerid,campaign,owner_id,1.0
campaign,parentid,campaign,parent_id,1.0
campaign,pipe_bucket__c,campaign,pipe_bucket_c,1.0
campaign,startdate,campaign,start_date,1.0
campaign,status,campaign,status,1.0
campaign,systemmodstamp,campaign,system_modstamp,1.0
campaign,type,campaign,type,1.0
campaign,vidcode_org_id__c,campaign,vidcode_org_id_c,1.0
campaign,webinar_id__c,campaign,webinar_id_c,1.0
case,account_owner__c,case,account_owner_c,1.0
case,account_owner_email__c,case,account_owner_email_c,1.0
case,accountid,case,account_id,1.0
case,already_closed__c,case,already_closed_c,1.0
case,assetid,case,asset_id,1.0
case,bad__c,case,bad_c,1.0
case,businesshoursid,case,business_hours_id,1.0
case,case_auto_close_warning_sent__c,case,case_auto_close_warning_sent_c,1.0
case,case_auto_closed__c,case,case_auto_closed_c,1.0
case,case_closed_month__c,case,case_closed_month_c,1.0
case,case_closed_year__c,case,case_closed_year_c,1.0
case,case_created_hour__c,case,case_created_hour_c,1.0
case,case_open_month__c,case,case_open_month_c,1.0
case,case_open_year__c,case,case_open_year_c,1.0
case,case_owner_email__c,case,case_owner_email_c,1.0
case,case_ready_to_survey__c,case,case_ready_to_survey_c,1.0
case,case_solved_in_chat__c,case,case_solved_in_chat_c,1.0
case,casenumber,case,case_number,1.0
case,closeddate,case,closed_date,1.0
case,codesters_account_creation_date__c,case,codesters_account_creation_date_c,1.0
case,codesters_case__c,case,codesters_case_c,1.0
case,codesters_classes__c,case,codesters_classes_c,1.0
case,codesters_i2c_student_avg__c,case,codesters_i_2_c_student_avg_c,1.0
case,codesters_i2c_student_completion__c,case,codesters_i_2_c_student_completion_c,1.0
case,codesters_last_login__c,case,codesters_last_login_c,1.0
case,codesters_students__c,case,codesters_students_c,1.0
case,codesters_support_url__c,case,codesters_support_url_c,1.0
case,codestersid__c,case,codesters_id_c,1.0
case,comments,case,comments,1.0
case,confirmedresolution__c,case,confirmed_resolution_c,1.0
case,contactemail,case,contact_email,1.0
case,contactfax,case,contact_fax,1.0
case,contactid,case,contact_id,1.0
case,contactmobile,case,contact_mobile,1.0
case,contactphone,case,contact_phone,1.0
case,createdbyid,case,created_by_id,1.0
case,createddate,case,created_date,1.0
case,csat_comments__c,case,csat_comments_c,1.0
case,csat_response__c,case,csat_response_c,1.0
case,csat_survey_sent__c,case,csat_survey_sent_c,1.0
case,data_quality_description__c,case,data_quality_description_c,1.0
case,data_quality_score__c,case,data_quality_score_c,1.0
case,date_and_time_it_was__c,case,date_and_time_it_was_c,1.0
case,description,case,description,1.0
case,devices__c,case,devices_c,1.0
case,entitlementid,case,entitlement_id,1.0
case,first_reply_to_customer_completed__c,case,first_reply_to_customer_completed_c,1.0
case,fix__c,case,fix_c,1.0
case,good__c,case,good_c,1.0
case,id,case,id,1.0
case,initial_response_captured__c,case,initial_response_captured_c,1.0
case,initial_response_time__c,case,initial_response_time_c,1.0
case,isclosed,case,is_closed,1.0
case,isclosedoncreate,case,is_closed_on_create,1.0
case,isdeleted,case,is_deleted,1.0
case,isescalated,case,is_escalated,1.0
case,isstopped,case,is_stopped,1.0
case,issue_key__c,case,issue_key_c,1.0
case,issues__c,case,issues_c,1.0
case,jira_link__c,case,jira_link_c,1.0
case,jira_status__c,case,jira_status_c,1.0
case,jira_ticket_last_update_date__c,case,jira_ticket_last_update_date_c,1.0
case,jira_ticket_opened_date__c,case,jira_ticket_opened_date_c,1.0
case,jira_ticket_submitted__c,case,jira_ticket_submitted_c,1.0
case,language,case,language,1.0
case,lastmodifiedbyid,case,last_modified_by_id,1.0
case,lastmodifieddate,case,last_modified_date,1.0
case,lastreferenceddate,case,last_referenced_date,1.0
case,lastvieweddate,case,last_viewed_date,1.0
case,location_of_issue__c,case,location_of_issue_c,1.0
case,location_of_issues__c,case,location_of_issues_c,1.0
case,masterrecordid,case,master_record_id,1.0
case,messaging_session__c,case,messaging_session_c,1.0
case,migrationtool__c,case,migration_tool_c,1.0
case,milestonestatus,case,milestone_status,1.0
